#wavelength,flux
221.81999,804332.5
222.06999,1394217.1
222.31999,1296293.4
222.56999,1257034.5
222.81999,1208760.0
223.06999,1169724.0
223.31999,1836520.1
223.56999,1863452.6
223.81999,1468672.5
224.06999,1580747.9
224.31999,1300935.5
224.56999,1445431.2
224.81999,1757567.2
225.06999,1396550.6
225.31999,1332003.9
225.56999,1364596.0
225.81999,1392971.2
226.06999,1205608.9
226.31999,1239720.6
226.56999,954182.8
226.81999,994616.75
227.06999,911268.8
227.31999,1012462.2
227.56999,1021136.7
227.81999,1216886.0
228.06999,1433345.2
228.31999,1558235.1
228.56999,1572774.0
228.81999,1279723.9
229.06999,1241117.8
229.31999,1372063.9
229.56999,1608731.6
229.81999,982671.4
230.06999,1150661.4
230.31999,1285354.4
230.56999,1824639.4
230.81999,1767794.0
231.06999,1137275.8
231.31999,1032703.06
231.56999,1624043.2
231.81999,1656612.6
232.06999,1106295.8
232.31999,1886517.0
232.56999,1398334.1
232.81999,1413988.1
233.06999,1549078.0
233.31999,1178052.5
233.56999,1655625.8
233.81999,999429.9
234.06999,1285573.4
234.31999,1213043.0
234.56999,938072.25
234.81999,1002965.5
235.06999,1546531.1
235.31999,1834039.2
235.56999,1573271.0
235.81999,1797339.4
236.06999,1118513.0
236.31999,1616854.8
236.56999,1365147.4
236.81999,1265860.2
237.06999,1843519.0
237.31999,1527278.6
237.56999,1465514.1
237.81999,1836467.1
238.06999,1192962.8
238.31999,800902.75
238.56999,1601109.2
238.81999,1317236.1
239.06999,1822073.9
239.31999,1838694.0
239.56999,964552.0
239.81999,1511709.0
240.06999,1440131.6
240.31999,1662349.2
240.56999,1026431.6
240.81999,1334244.9
241.06999,1215342.8
241.31999,1330938.6
241.56999,1723936.5
241.81999,2045135.8
242.06999,2110588.8
242.31999,2331587.0
242.56999,2024885.8
242.81999,2354474.2
243.06999,2262990.0
243.31999,2089335.5
243.56999,1869131.9
243.81999,2183568.8
244.06999,2072922.9
244.31999,2209162.0
244.56999,2083664.6
244.81999,1699193.2
245.06999,1737324.6
245.31999,1588138.1
245.56999,1728775.0
245.81999,1838281.6
246.06999,1636263.0
246.31999,1470110.5
246.56999,1810625.6
246.81999,1868304.8
247.06999,1912459.8
247.31999,1771109.8
247.56999,2199577.2
247.81999,1911214.6
248.06999,1841033.8
248.31999,1369780.8
248.56999,1740194.6
248.81999,1447512.5
249.06999,1103080.2
249.31999,1849674.4
249.56999,2295097.8
249.81999,2308271.2
250.06999,2230828.2
250.31999,2114211.0
250.56999,2191282.0
250.81999,1734579.0
251.06999,2121922.2
251.31999,1954952.2
251.56999,1298901.4
251.81999,1509707.5
252.06999,1665476.8
252.31999,1452738.2
252.56999,1468454.1
252.81999,1424272.5
253.06999,1669383.0
253.31999,1971462.9
253.56999,1905178.2
253.81999,1885662.2
254.06999,1902473.4
254.31999,2288142.5
254.56999,2010223.9
254.81999,2078892.0
255.06999,1945743.5
255.31999,2872187.8
255.56999,3035462.8
255.81999,2772518.0
256.07,3293511.8
256.32,2306125.5
256.57,3770787.8
256.82,3690081.0
257.07,4446185.0
257.32,4684636.0
257.57,2987377.2
257.82,3866540.8
258.07,5536751.0
258.32,4955653.5
258.57,2611579.0
258.82,3950719.8
259.07,5723890.0
259.32,3355874.0
259.57,3845881.2
259.82,2613245.2
260.07,2207896.0
260.32,4192358.2
260.57,3169846.8
260.82,2522098.2
261.07,3330040.2
261.32,2083631.2
261.57,3498712.2
261.82,3088501.8
262.07,4162230.5
262.32,3855157.5
262.57,3899939.5
262.82,3086707.5
263.07,2826399.5
263.32,3360510.5
263.57,5902946.0
263.82,8419020.0
264.07,7622807.0
264.32,10575474.0
264.57,7566727.5
264.82,6231635.0
265.07,6404805.0
265.32,7495947.5
265.57,9184313.0
265.82,8955304.0
266.07,9333764.0
266.32,6784877.5
266.57,8315371.5
266.82,8236552.0
267.07,8212300.5
267.32,6217376.5
267.57,9972148.0
267.82,8071736.5
268.07,7570481.0
268.32,7837335.0
268.57,7685362.5
268.82,8015995.0
269.07,6391823.0
269.32,8119230.0
269.57,6573221.5
269.82,7733178.0
270.07,10090088.0
270.32,8333570.5
270.57,9936256.0
270.82,7717886.0
271.07,8956593.0
271.32,9460230.0
271.57,6505860.5
271.82,7803187.5
272.07,3782183.8
272.32,6876105.0
272.57,7063148.0
272.82,7298834.5
273.07,9898738.0
273.32,7976409.5
273.57,7934455.5
273.82,5190879.0
274.07,4584777.0
274.32,3894115.0
274.57,5767427.0
274.82,4536252.5
275.07,3407285.2
275.32,8053742.0
275.57,4725027.0
275.82,8175401.0
276.07,9499775.0
276.32,7201031.0
276.57,10791874.0
276.82,8196864.5
277.07,8701070.0
277.32,9492570.0
277.57,9489667.0
277.82,6844199.5
278.07,5855643.0
278.32,5963176.0
278.57,6770492.0
278.82,5685901.0
279.07,4174527.5
279.32,2916856.8
279.57,2765587.2
279.82,1989355.6
280.07,2757049.5
280.32,2537023.0
280.57,3207889.0
280.82,4896576.0
281.07,6300115.0
281.32,6354764.0
281.57,10209616.0
281.82,9009654.0
282.07,10657313.0
282.32,10527236.0
282.57,10720003.0
282.82,10722947.0
283.07,13246066.0
283.32,12491000.0
283.57,9553136.0
283.82,13597194.0
284.07,10960026.0
284.32,10312812.0
284.57,10521821.0
284.82,6755393.0
285.07,4000836.2
285.32,1846237.6
285.57,5177677.0
285.82,8298579.5
286.07,11778443.0
286.32,13115767.0
286.57,14269945.0
286.82,11741392.0
287.07,12715640.0
287.32,15023055.0
287.57,12244886.0
287.82,10753570.0
288.07,7512778.5
288.32,6364621.0
288.57,14218323.0
288.82,12766223.0
289.07,12570163.0
289.32,13817733.0
289.57,14836077.0
289.82,17332540.0
290.07,23174762.0
290.32,18937344.0
290.57,21385112.0
290.82,18656708.0
291.07,18264274.0
291.32,22672914.0
291.57,16852800.0
291.82,18360526.0
292.07,18317852.0
292.32,18881406.0
292.57,15059023.0
292.82,14257890.0
293.07,18303448.0
293.32,21066976.0
293.57,21868838.0
293.82,11933481.0
294.07,16159521.0
294.32,18777848.0
294.57,18895332.0
294.82,13638338.0
295.07,15872749.0
295.32,21116694.0
295.57,18431822.0
295.82,18374032.0
296.07,19388284.0
296.32,22445722.0
296.57,14497967.0
296.82,12771822.0
297.07,12613966.0
297.32,13630354.0
297.57,20487000.0
297.82,25657750.0
298.07,17423016.0
298.32,10279404.0
298.57,10102303.0
298.82,14366018.0
299.07,21276554.0
299.32,18223602.0
299.57,12334413.0
299.82,20074846.0
300.07,8181274.5
300.32,9810665.0
300.57,17448972.0
300.82,10759880.0
301.07,17418014.0
301.32,15526931.0
301.57,17885228.0
301.82,15157719.0
302.07,6587430.5
302.32,18657802.0
302.57,14115562.0
302.82,24770778.0
303.07,19566982.0
303.32,23617312.0
303.57,25558548.0
303.82,15002557.0
304.07,20936160.0
304.32,18791714.0
304.57,24333240.0
304.82,15484360.0
305.07,22028906.0
305.32,29361560.0
305.57,20349412.0
305.82,13028411.0
306.07,16389143.0
306.32,23836712.0
306.57,18610162.0
306.82,14819615.0
307.07,25398202.0
307.32,23240226.0
307.57,18243920.0
307.82,21605608.0
308.07,25683704.0
308.32,16062325.0
308.57,29172004.0
308.82,19935422.0
309.07,19869348.0
309.32,12828668.0
309.57,21402106.0
309.82,16136482.0
310.07,12440189.0
310.32,18526030.0
310.57,22983592.0
310.82,26376202.0
