wavelength	flux
205.56999	300924.0
205.81999	310990.0
206.06999	334030.53
206.31999	298797.5
206.56999	333939.4
206.81999	346394.28
207.06999	347751.88
207.31999	355227.16
207.56999	370612.1
207.81999	372942.4
208.06999	388318.56
208.31999	388264.88
208.56999	408353.44
208.81999	486135.1
209.06999	470298.88
209.31999	550407.7
209.56999	577869.7
209.81999	614458.6
210.06999	590225.94
210.31999	666510.5
210.56999	836281.25
210.81999	721733.75
211.06999	629655.7
211.31999	860256.4
211.56999	755503.3
211.81999	965834.9
212.06999	1084518.5
212.31999	657595.4
212.56999	619015.0
212.81999	892698.0
213.06999	729692.9
213.31999	834964.75
213.56999	689760.06
213.81999	895296.2
214.06999	1055549.9
214.31999	1188255.4
214.56999	1031789.7
214.81999	1066043.5
215.06999	965234.7
215.31999	1144016.6
215.56999	940240.0
215.81999	615750.4
216.06999	971694.7
216.31999	1011815.94
216.56999	863675.1
216.81999	759810.56
217.06999	820020.25
217.31999	984359.5
217.56999	773673.6
217.81999	785608.56
218.06999	1356140.8
218.31999	1264911.9
218.56999	1230466.8
218.81999	887715.56
219.06999	1076215.1
219.31999	1347572.1
219.56999	1039602.2
219.81999	1361541.0
220.06999	1010960.7
220.31999	1571968.0
220.56999	1434078.2
220.81999	998835.75
221.06999	850993.4
221.31999	1093119.6
221.56999	1158060.2
221.81999	803143.9
222.06999	1392742.8
222.31999	1294764.4
222.56999	1255354.5
222.81999	1207081.2
223.06999	1168209.0
223.31999	1834391.1
223.56999	1861328.9
223.81999	1466969.0
224.06999	1578817.5
224.31999	1299145.8
224.56999	1443544.1
224.81999	1755418.4
225.06999	1394025.4
225.31999	1329644.2
225.56999	1362388.6
225.81999	1391378.5
226.06999	1203510.0
226.31999	1237943.2
226.56999	952444.9
226.81999	992595.44
227.06999	909633.25
227.31999	1010676.56
227.56999	1019353.56
227.81999	1214917.9
228.06999	1430885.9
228.31999	1555989.2
228.56999	1570451.4
228.81999	1277661.1
229.06999	1239079.5
229.31999	1369517.4
229.56999	1606134.1
229.81999	980529.1
230.06999	1148985.6
230.31999	1283471.8
230.56999	1822328.1
230.81999	1765251.0
231.06999	1135383.5
231.31999	1030808.3
231.56999	1621197.6
231.81999	1653857.4
232.06999	1104276.1
232.31999	1883722.6
232.56999	1395736.4
232.81999	1410624.8
233.06999	1545878.0
233.31999	1174735.9
233.56999	1651745.2
233.81999	996618.0
234.06999	1282575.2
234.31999	1209758.1
234.56999	935506.9
234.81999	1000274.5
235.06999	1543442.5
235.31999	1830982.8
235.56999	1570260.4
235.81999	1793868.4
236.06999	1114604.1
236.31999	1613228.1
236.56999	1361760.4
236.81999	1262734.4
237.06999	1840073.9
237.31999	1524201.4
237.56999	1462125.8
237.81999	1833108.2
238.06999	1189140.4
238.31999	796875.56
238.56999	1597125.4
238.81999	1313839.6
239.06999	1818447.5
239.31999	1834799.6
239.56999	961332.9
239.81999	1508101.9
240.06999	1436365.6
240.31999	1658348.9
240.56999	1022975.1
240.81999	1330614.1
241.06999	1211516.9
241.31999	1327345.4
241.56999	1720696.5
241.81999	2041472.4
242.06999	2106964.5
242.31999	2327441.5
242.56999	2020900.4
242.81999	2349867.0
243.06999	2258457.2
243.31999	2084906.9
243.56999	1865017.4
243.81999	2179154.8
244.06999	2068731.1
244.31999	2204677.5
244.56999	2078850.0
244.81999	1695297.1
245.06999	1732937.4
