wavelength	flux
80.07	3638.0040361284487
80.32	3638.0040361284487
80.57	3638.0040361284487
80.82	3638.0040361284487
81.07	3638.0040361284487
81.32	3638.0040361284487
81.57	3638.0040361284487
81.82	3638.0040361284487
82.07	3638.0040361284487
82.32	3638.0040361284487
82.57	3638.0040361284487
82.82	3638.0040361284487
83.07	3638.0040361284487
83.32	3638.0040361284487
83.57	3638.0040361284487
83.82	3638.0040361284487
84.07	3638.0040361284487
84.32	3638.0040361284487
84.57	3638.0040361284487
84.82	3638.0040361284487
85.07	3638.0040361284487
85.32	3638.0040361284487
85.57	4636.687385106223
85.82	6266.118362901677
86.07	6266.118362901677
86.32	6266.118362901677
86.57	6266.118362901677
86.82	6266.118362901677
87.07	6266.118362901677
87.32	6266.118362901677
87.57	6266.118362901677
87.82	6266.118362901677
88.07	6266.118362901677
88.32	6266.118362901677
88.57	6266.118362901677
88.82	6266.118362901677
89.07	6266.118362901677
89.32	6266.118362901677
89.57	6266.118362901677
89.82	6266.118362901677
90.07	6266.118362901677
90.32	6266.118362901677
90.57	6266.118362901677
90.82	6266.118362901677
91.07	6266.118362901677
91.32	6266.118362901677
91.57	6266.118362901677
91.82	6266.118362901677
92.07	6266.118362901677
92.32	6266.118362901677
92.57	6266.118362901677
92.82	6266.118362901677
93.07	6266.118362901677
93.32	6266.118362901677
93.57	6266.118362901677
93.82	6266.118362901677
94.07	6266.118362901677
94.32	6266.118362901677
94.57	6266.118362901677
94.82	6266.118362901677
95.07	6266.118362901677
95.32	6266.118362901677
95.57	6266.118362901677
95.82	6266.118362901677
96.07	6266.118362901677
96.32	6266.118362901677
96.57	6266.118362901677
96.82	6266.118362901677
97.07	4561.633031905593
97.32	1780.629530261029
97.57	1780.629530261029
97.82	1780.629530261029
98.07	1780.629530261029
98.32	1780.629530261029
98.57	1780.629530261029
98.82	1780.629530261029
99.07	1780.629530261029
99.32	1780.629530261029
99.57	1780.629530261029
99.82	1780.629530261029
100.07	1780.629530261029
100.32	1780.629530261029
100.57	1780.629530261029
100.82	1780.629530261029
101.07	1780.629530261029
101.32	1780.629530261029
101.57	1780.629530261029
101.82	1780.629530261029
102.07	1780.629530261029
102.32	1780.629530261029
102.57	1780.629530261029
102.82	1780.629530261029
103.07	11508.21397241278
103.32	10862.853749442185
103.57	1881.7699819160678
103.82	3311.7195640821446
104.07	1062.11240479534
104.57	1365.1265735176469
104.82	1201.3125359727967
105.32	107.33016596319935
105.57	3951.220767471272
105.82	3099.7941106410117
106.07	5735.397391917608
106.32	2583.8436997604904
106.57	1069.7284609039973
106.82	1216.6145577916168
107.07	2048.6212941586523
107.32	2645.535799468319
107.57	591.0081851893098
107.82	1423.8086930210952
108.07	2256.6643848149197
108.32	819.1194963048875
108.57	4160.694922544733
108.82	311.79672974820744
109.32	1071.0261021029999
109.57	1470.674304944172
109.82	844.1771055260895
110.07	1750.3786044829067
110.32	2789.2187722844205
110.57	1054.241401756938
111.32	1898.0151883798758
111.57	1347.0782943103372
111.82	710.6550470572666
112.07	967.3770857045889
112.32	1488.6904554835558
112.57	330.51080494495835
112.82	1700.9885122263279
113.07	162.93717405639663
113.32	323.47529601645994
113.57	581.288221934929
113.82	724.9925394910647
114.07	999.7877719377224
114.32	1135.7963810626347
114.57	916.1284392548033
114.82	896.022809721496
115.07	773.5364280817648
115.32	1184.90222385437
115.57	2151.4578717412733
115.82	1632.1012270852864
116.07	1564.993364418301
116.32	1551.970990583882
116.57	2977.1488705876477
116.82	2693.9706588294375
117.07	2481.198555490927
117.32	1506.8139990703582
117.57	16737.345069440496
117.82	1425.8504996165454
118.07	993.3134734910942
118.32	1179.8530400716168
118.57	1345.344536193009
118.82	1697.0603363409018
119.07	2495.733802850685
119.32	2995.30275791638
119.57	1941.5673826792731
119.82	2694.0191493189923
120.07	3231.023059808548
120.32	2000.0571764066656
120.57	29448.846672812426
120.82	2771.588463247812
121.07	181.8642318290097
121.32	22566.840784984077
121.57	1538626.9992639204
121.82	21770.53294039416
122.07	2045.0627466982055
122.32	2179.499356624166
122.57	1662.3012824725263
122.82	1629.2429655905555
123.07	1338.321596118398
123.32	1210.414766088771
123.57	1185.441420248958
123.82	5406.983503158222
124.07	1328.023763072852
124.32	3463.4543380656473
124.57	992.0105518860206
124.82	1224.5719809969855
125.07	1054.2813394760958
125.32	1587.807396034602
125.57	1423.6449260609734
125.82	1989.1985791107481
126.07	2793.942876420175
126.32	655.0865078378764
126.57	5795.435162714924
126.82	811.1999284050146
127.07	779.0064825399627
127.32	688.2220227691688
127.57	1751.9471082017835
127.82	1498.9085618346194
128.06999	1180.0355487546951
128.31999	614.8566186061798
128.56999	571.388055526881
128.81999	1462.0389817199523
129.06999	1062.5542483512359
129.31999	727.677291304613
129.56999	1573.0063434452916
129.81999	1542.571570289594
130.06999	2387.093092160971
130.31999	13397.696173325532
130.56999	29759.66892593178
130.81999	2989.315521150877
131.06999	1917.882307176984
131.31999	1505.0037866228731
131.56999	1566.080681837456
131.81999	2175.6991004351107
132.06999	928.2918174537067
132.31999	1349.3972106666474
132.56999	1104.7863411328492
132.81999	1782.1721525529656
133.06999	1067.2264408892768
133.31999	11809.777219416188
133.56999	40113.765218769164
133.81999	1138.0990099692324
134.06999	1069.7881071810261
134.31999	1246.0460537937986
134.56999	1180.4902586521448
134.81999	1267.091298120102
135.06999	3297.352992228997
135.31999	1540.8510503734017
135.56999	5045.449122594676
135.81999	3427.452380728809
136.06999	1954.9178854092677
136.31999	1974.1079222786066
136.56999	1458.4187055688149
136.81999	1739.396401061775
137.06999	2378.8764828266176
137.31999	2012.1439515315792
137.56999	1859.3782340416246
137.81999	1788.08531488964
138.06999	2234.5436482041837
138.31999	1794.3214000877351
138.56999	1803.8588546590374
138.81999	1990.7136837935818
139.06999	1951.012169842623
139.31999	17329.363373999637
139.56999	2137.7930732921714
139.81999	2262.4154163736353
140.06999	4172.769054443844
140.31999	9800.421768521668
140.56999	3326.883402880117
140.81999	2657.440660885486
141.06999	2898.621348886708
141.31999	2805.0326216325584
141.56999	2821.4717900545847
141.81999	2649.584011626968
142.06999	2590.5565089433176
142.31999	2760.843208752633
142.56999	3892.3405211822815
142.81999	2696.0908534248733
143.06999	3131.906119257502
143.31999	4172.09673231873
143.56999	3655.497500838707
143.81999	3102.301336689887
144.06999	3262.9773999620693
144.31999	3524.563956923488
144.56999	3756.863448144558
144.81999	3453.1035522155566
145.06999	3420.7035755383986
145.31999	3552.8273676052013
145.56999	4144.588940308604
145.81999	4031.2627988797135
146.06999	3731.9565907980914
146.31999	4491.617524791324
146.56999	4211.60279687314
146.81999	5788.880319482732
147.06999	4713.048899111165
147.31999	9530.73432492796
147.56999	4527.028671623527
147.81999	4263.882089341711
148.06999	6472.508165854263
148.31999	5642.373593741153
148.56999	6268.323341481917
148.81999	4939.964161065673
149.06999	4839.347287702758
149.31999	5616.734321761045
149.56999	5026.761542393177
149.81999	5395.20477651143
150.06999	6163.1555018048475
150.31999	6061.401630582559
150.56999	5762.616918379399
150.81999	5940.3253404795705
151.06999	7205.928307806777
151.31999	6470.384103919169
151.56999	6593.554707190654
151.81999	6465.486266986483
152.06999	6772.64347206097
152.31999	7159.980147845581
152.56999	11409.950226487763
152.81999	7707.832838538077
153.06999	7309.997228045719
153.31999	12890.665335134074
153.56999	8279.560699351423
153.81999	8455.570466878853
154.06999	9351.133286296828
154.31999	8008.6059583006445
154.56999	8477.994492165055
154.81999	40156.65580049942
155.06999	25750.806055837325
155.31999	8183.160416166102
155.56999	8788.42525151598
155.81999	13811.77996515836
156.06999	22791.436833094605
156.31999	10247.224443809582
156.56999	10580.836632044293
156.81999	10225.700616200635
157.06999	13777.10480281179
157.31999	12731.597490184176
157.56999	13535.706651326736
157.81999	10046.586862366375
158.06999	11821.740983391219
158.31999	10151.604768259791
158.56999	12560.916916705104
158.81999	12949.04788455788
159.06999	11672.486661566654
159.31999	12184.6890253435
159.56999	11817.381004158624
159.81999	10322.973133222607
160.06999	12933.516648492423
160.31999	14752.770341122066
160.56999	12331.777636959734
160.81999	13965.451383847389
161.06999	15988.538865403521
161.31999	18598.043553743737
161.56999	13290.34953398283
161.81999	14487.531528085417
162.06999	16787.516959283268
162.31999	16953.75306703261
162.56999	19427.72951445655
162.81999	18660.092341163076
