wavelength	flux
56.320004	429.6212128000019
56.570004	304.0319904
56.820004	303.4319904
57.070004	302.8319904
57.320004	302.23199040000003
57.570004	400.0996167999962
57.820004	751.1496167999962
58.070004	1102.1996167999962
58.320004	1453.2496167999961
58.570004	1611.7466144000036
58.820004	1275.1466144000037
59.070004	938.5466144000036
59.320004	601.9466144000037
59.570004	435.1623175999971
59.820004	705.0123175999971
60.070004	974.8623175999971
60.320004	1244.7123175999973
60.570004	1369.7800448000028
60.820004	1122.5800448000027
61.070004	875.3800448000027
61.320004	628.1800448000027
61.570004	554.9119831999959
61.820004	928.8619831999958
62.070004	1302.811983199996
62.320004	1676.761983199996
62.570004	1844.0811764000039
62.820004	1480.106176400004
63.070004	1116.1311764000038
63.320004	752.1561764000039
63.570004	463.69449120000104
63.820004	369.394491200001
64.07	275.09600000000256
64.32	180.79600000000255
64.57	111.19830000000017
64.82	105.12080000000017
65.07	99.04330000000017
65.32	92.96580000000017
65.57	87.92010000000006
65.82	85.52760000000006
66.07	83.13510000000007
66.32	80.74260000000007
66.57	79.15299999999998
66.82	79.62799999999999
67.07	80.10299999999998
67.32	80.57799999999999
67.57	94.76459999999865
67.82	144.20959999999866
68.07	193.65459999999865
68.32	243.09959999999865
68.57	273.6040000000005
68.82	255.40400000000048
69.07	237.2040000000005
69.32	219.0040000000005
69.57	229.4199999999977
69.82	313.4199999999977
70.07	397.4199999999977
70.32	481.4199999999977
70.57	520.5360000000021
70.82	444.23600000000204
71.07	367.9360000000021
71.32	291.63600000000207
71.57	232.5350000000004
71.82	217.6600000000004
72.07	202.7850000000004
72.32	187.9100000000004
72.57	180.9659999999996
72.82	194.41599999999963
73.07	207.86599999999962
73.32	221.31599999999963
73.57	234.75199999999964
73.82	248.15199999999965
74.07	261.5519999999996
74.32	274.95199999999966
74.57	295.141999999999
74.82	332.791999999999
75.07	370.441999999999
75.32	408.09199999999896
75.57	481.73599999999544
75.82	647.9359999999954
76.07	814.1359999999954
76.32	980.3359999999955
76.57	1092.7830000000008
76.82	1067.0080000000007
77.07	1041.2330000000006
77.32	1015.4580000000007
77.57	1025.6069999999972
77.82	1128.131999999997
78.07	1230.6569999999972
78.32	1333.181999999997
78.57	1354.766000000005
78.82	1168.2160000000051
79.07	981.666000000005
79.32	795.1160000000051
79.57	662.0599999999998
79.82	666.5599999999998
80.07	671.0599999999998
80.32	675.5599999999998
80.57	685.2749999999993
80.82	708.3999999999993
81.07	731.5249999999993
81.32	754.6499999999993
81.57	797.1089999999974
81.82	889.2839999999975
82.07	981.4589999999974
82.32	1073.6339999999975
82.57	1196.4199999999946
82.82	1397.9199999999946
83.07	1599.4199999999946
83.32	1800.9199999999946
83.57	1908.8300000000036
83.82	1776.0800000000036
84.07	1643.3300000000036
84.32	1510.5800000000036
84.57	1426.2699999999988
84.82	1466.5199999999988
85.07	1506.7699999999988
85.32	1547.0199999999988
85.57	1582.6499999999994
85.82	1606.3999999999994
86.07	1630.1499999999994
86.32	1653.8999999999994
86.57	1693.259999999998
86.82	1772.759999999998
87.07	1852.259999999998
87.32	1931.759999999998
87.57	2008.879999999998
87.82	2079.8799999999983
88.07	2150.8799999999983
88.32	2221.8799999999983
88.57	2307.3699999999967
88.82	2430.1199999999967
89.07	2552.8699999999967
89.32	2675.6199999999967
89.57	2798.5099999999966
89.82	2921.7599999999966
90.07	3045.0099999999966
90.32	3168.2599999999966
90.57	3203.4500000000053
90.82	3012.2000000000053
91.07	2820.9500000000053
91.32	2629.7000000000053
91.57	2379.769000000011
91.82	1978.9440000000109
92.07	1578.119000000011
92.32	1177.294000000011
92.57	881.0280000000008
92.82	853.6280000000008
93.07	826.2280000000007
93.32	798.8280000000008
93.57	763.4340000000016
93.82	707.4840000000015
94.07	651.5340000000015
94.32	595.5840000000014
94.57	538.9690000000015
94.82	480.64400000000154
95.07	422.31900000000155
95.32	363.9940000000016
95.57	322.8959999999999
95.82	326.0959999999999
96.07	329.29599999999994
96.32	332.4959999999999
96.57	730.8739999999614
96.82	2145.4239999999613
97.07	3559.9739999999615
97.32	4974.523999999961
97.57	5621.202000000037
97.82	4293.352000000036
98.07	2965.5020000000363
98.32	1637.6520000000364
98.57	707.4579999999975
98.82	799.8079999999975
99.07	892.1579999999975
99.32	984.5079999999975
99.57	1007.2570000000043
99.82	851.0320000000042
100.07	694.8070000000043
100.32	538.5820000000043
100.57	430.7409999999996
100.82	447.3159999999996
101.07	463.89099999999956
101.32	480.46599999999955
101.57	772.5119999999727
101.82	1772.9119999999725
102.07	2773.3119999999726
102.32	3773.7119999999727
102.57	4504.359999999999
102.82	4541.359999999999
103.07	4578.359999999999
103.32	4615.359999999999
103.57	4364.639000000027
103.82	3374.0640000000267
104.07	2383.489000000027
104.57	672.3850000000008
104.82	646.2600000000008
105.32	594.0100000000008
105.57	573.2610000000002
105.82	566.3360000000002
106.07	559.4110000000002
106.32	552.4860000000002
106.57	549.8589999999998
106.82	558.2839999999998
107.07	566.7089999999998
107.32	575.1339999999998
107.57	608.7799999999974
107.82	707.2799999999974
108.07	805.7799999999974
108.32	904.2799999999974
108.57	952.8630000000022
108.82	873.0880000000022
109.32	713.5380000000023
109.57	659.1449999999998
109.82	670.0199999999998
110.07	680.8949999999998
110.32	691.7699999999998
110.57	695.5540000000004
111.32	652.2040000000004
111.57	645.8109999999996
111.82	660.1359999999996
112.07	674.4609999999996
112.32	688.7859999999996
112.57	688.390000000001
112.82	650.140000000001
113.07	611.890000000001
113.32	573.640000000001
113.57	533.7310000000012
113.82	489.55600000000123
